signal_date,execution_date,parameters,eligible_members,selected,composite_scores,factor_weight_coverage,latest_filed_dates,target_invested_weight,market_filter_triggered,turnover,transaction_cost,portfolio_value_before_trade
2018-10-31,2018-11-01,"{'style': 'growth_momentum', 'value_weight': 0.1, 'quality_weight': 0.2, 'growth_weight': 0.3, 'momentum_weight': 0.35, 'low_vol_weight': 0.05, 'momentum_lookback': 126, 'top_n': 8, 'weighting': 'equal', 'market_filter': False}",30,"['V', 'AAPL', 'PFE', 'XOM', 'MSFT', 'CVX', 'UNH', 'HD']","{'V': 0.7916379310344828, 'AAPL': 0.7791025840463227, 'PFE': 0.7017760637225248, 'XOM': 0.6978039927404719, 'MSFT': 0.6779839829458704, 'CVX': 0.6599616858237548, 'UNH': 0.6386598392533057, 'HD': 0.6137848932676518}","{'V': 1.0, 'AAPL': 1.0, 'PFE': 1.0, 'XOM': 1.0, 'MSFT': 1.0, 'CVX': 1.0, 'UNH': 1.0, 'HD': 1.0}","{'V': '2017-11-17', 'AAPL': '2018-08-01', 'PFE': '2018-08-09', 'XOM': '2018-08-02', 'MSFT': '2018-10-24', 'CVX': '2018-08-02', 'UNH': '2018-08-07', 'HD': '2018-08-21'}",1.0,False,0.03361807719977963,3.811988104140154e-05,1.1339102119038333
2018-11-30,2018-12-03,"{'style': 'growth_momentum', 'value_weight': 0.1, 'quality_weight': 0.2, 'growth_weight': 0.3, 'momentum_weight': 0.35, 'low_vol_weight': 0.05, 'momentum_lookback': 126, 'top_n': 8, 'weighting': 'equal', 'market_filter': False}",30,"['AAPL', 'WBA', 'PFE', 'DIS', 'VZ', 'V', 'PG', 'XOM']","{'AAPL': 0.7738482412928874, 'WBA': 0.710842767839138, 'PFE': 0.7015159306311757, 'DIS': 0.6880101114856105, 'VZ': 0.6635741652983033, 'V': 0.6575574712643678, 'PG': 0.6117443320946043, 'XOM': 0.6058993748739665}","{'AAPL': 1.0, 'WBA': 1.0, 'PFE': 1.0, 'DIS': 1.0, 'VZ': 1.0, 'V': 1.0, 'PG': 1.0, 'XOM': 1.0}","{'AAPL': '2018-11-05', 'WBA': '2018-10-11', 'PFE': '2018-11-08', 'DIS': '2018-11-21', 'VZ': '2018-10-30', 'V': '2018-11-16', 'PG': '2018-10-19', 'XOM': '2018-11-07'}",1.0,False,1.0490682634494461,0.001228282162073286,1.1708314938768292
2018-12-31,2019-01-02,"{'style': 'fundamental', 'value_weight': 0.4, 'quality_weight': 0.4, 'growth_weight': 0.2, 'momentum_weight': 0.0, 'low_vol_weight': 0.0, 'momentum_lookback': 252, 'top_n': 12, 'weighting': 'equal', 'market_filter': False}",30,"['AAPL', 'V', 'CVX', 'XOM', 'WBA', 'DIS', 'VZ', 'WMT', 'RTX', 'PFE', 'HD', 'IBM']","{'AAPL': 0.8240183216662346, 'V': 0.7379885057471265, 'CVX': 0.6679693486590039, 'XOM': 0.6155011090945756, 'WBA': 0.6149684556218131, 'DIS': 0.6101117736870914, 'VZ': 0.6011713191023537, 'WMT': 0.596915564774004, 'RTX': 0.5945894909688014, 'PFE': 0.5707854406130268, 'HD': 0.5513628899835796, 'IBM': 0.5419721718088325}","{'AAPL': 1.0, 'V': 1.0, 'CVX': 1.0, 'XOM': 1.0, 'WBA': 1.0, 'DIS': 1.0, 'VZ': 1.0, 'WMT': 1.0, 'RTX': 1.0, 'PFE': 1.0, 'HD': 1.0, 'IBM': 1.0}","{'AAPL': '2018-11-05', 'V': '2018-11-16', 'CVX': '2018-11-08', 'XOM': '2018-11-07', 'WBA': '2018-12-20', 'DIS': '2018-11-21', 'VZ': '2018-10-30', 'WMT': '2018-11-30', 'RTX': '2018-10-26', 'PFE': '2018-11-08', 'HD': '2018-11-20', 'IBM': '2018-10-30'}",1.0,False,0.833472245374081,0.0008694442699378347,1.0431592350715992
2019-01-31,2019-02-01,"{'style': 'fundamental', 'value_weight': 0.4, 'quality_weight': 0.4, 'growth_weight': 0.2, 'momentum_weight': 0.0, 'low_vol_weight': 0.0, 'momentum_lookback': 252, 'top_n': 12, 'weighting': 'equal', 'market_filter': False}",30,"['AAPL', 'V', 'CVX', 'DIS', 'XOM', 'WBA', 'VZ', 'WMT', 'PFE', 'RTX', 'HD', 'IBM']","{'AAPL': 0.8240183216662346, 'V': 0.7517816091954024, 'CVX': 0.6813026819923371, 'DIS': 0.628591305850834, 'XOM': 0.61994555353902, 'WBA': 0.6105240111773688, 'VZ': 0.6080678708264916, 'WMT': 0.596915564774004, 'PFE': 0.5964357733413994, 'RTX': 0.5945894909688014, 'HD': 0.5513628899835796, 'IBM': 0.5375277273643879}","{'AAPL': 1.0, 'V': 1.0, 'CVX': 1.0, 'DIS': 1.0, 'XOM': 1.0, 'WBA': 1.0, 'VZ': 1.0, 'WMT': 1.0, 'PFE': 1.0, 'RTX': 1.0, 'HD': 1.0, 'IBM': 1.0}","{'AAPL': '2019-01-30', 'V': '2018-11-16', 'CVX': '2018-11-08', 'DIS': '2018-11-21', 'XOM': '2018-11-07', 'WBA': '2018-12-20', 'VZ': '2018-10-30', 'WMT': '2018-11-30', 'PFE': '2018-11-08', 'RTX': '2018-10-26', 'HD': '2018-11-20', 'IBM': '2018-10-30'}",1.0,False,0.03956763924862436,4.433716823667272e-05,1.1205411563242096
2019-02-28,2019-03-01,"{'style': 'fundamental', 'value_weight': 0.4, 'quality_weight': 0.4, 'growth_weight': 0.2, 'momentum_weight': 0.0, 'low_vol_weight': 0.0, 'momentum_lookback': 252, 'top_n': 12, 'weighting': 'equal', 'market_filter': False}",30,"['AAPL', 'V', 'CVX', 'CAT', 'WBA', 'DIS', 'AXP', 'GS', 'RTX', 'WMT', 'JNJ', 'XOM']","{'AAPL': 0.8119033791374989, 'V': 0.7161494252873564, 'CVX': 0.6695785440613028, 'CAT': 0.6292364532019705, 'WBA': 0.5884550456601274, 'DIS': 0.5788384754990925, 'AXP': 0.5683492063492064, 'GS': 0.5644444444444445, 'RTX': 0.559712643678161, 'WMT': 0.5508296603577911, 'JNJ': 0.5466189611960937, 'XOM': 0.5432365396249245}","{'AAPL': 1.0, 'V': 1.0, 'CVX': 1.0, 'CAT': 1.0, 'WBA': 1.0, 'DIS': 1.0, 'AXP': 1.0, 'GS': 1.0, 'RTX': 1.0, 'WMT': 1.0, 'JNJ': 1.0, 'XOM': 1.0}","{'AAPL': '2019-01-30', 'V': '2018-11-16', 'CVX': '2019-02-22', 'CAT': '2019-02-14', 'WBA': '2018-12-20', 'DIS': '2019-02-05', 'AXP': '2019-02-13', 'GS': '2019-02-26', 'RTX': '2019-02-07', 'WMT': '2018-11-30', 'JNJ': '2019-02-20', 'XOM': '2019-02-27'}",1.0,False,0.6799696338305395,0.000792064302084192,1.1648524620462513
2019-03-29,2019-04-01,"{'style': 'fundamental', 'value_weight': 0.4, 'quality_weight': 0.4, 'growth_weight': 0.2, 'momentum_weight': 0.0, 'low_vol_weight': 0.0, 'momentum_lookback': 252, 'top_n': 12, 'weighting': 'equal', 'market_filter': False}",29,"['AAPL', 'V', 'CVX', 'CAT', 'WBA', 'GS', 'AXP', 'RTX', 'JNJ', 'IBM', 'XOM', 'UNH']","{'AAPL': 0.8091565407772305, 'V': 0.70692118226601, 'CVX': 0.6672660098522167, 'CAT': 0.6371182266009853, 'WBA': 0.6111148561057818, 'GS': 0.5695220810647309, 'AXP': 0.5684766225909602, 'RTX': 0.5535221674876847, 'JNJ': 0.5514008872756604, 'IBM': 0.5475970097657938, 'XOM': 0.5450499812750267, 'UNH': 0.5203593754501196}","{'AAPL': 1.0, 'V': 1.0, 'CVX': 1.0, 'CAT': 1.0, 'WBA': 1.0, 'GS': 1.0, 'AXP': 1.0, 'RTX': 1.0, 'JNJ': 1.0, 'IBM': 1.0, 'XOM': 1.0, 'UNH': 1.0}","{'AAPL': '2019-01-30', 'V': '2018-11-16', 'CVX': '2019-02-22', 'CAT': '2019-02-14', 'WBA': '2018-12-20', 'GS': '2019-02-26', 'AXP': '2019-02-13', 'RTX': '2019-02-07', 'JNJ': '2019-02-20', 'IBM': '2019-02-26', 'XOM': '2019-02-27', 'UNH': '2019-02-12'}",1.0,False,0.36011848344868347,0.0004228888529857026,1.1743047702964233
2019-04-30,2019-05-01,"{'style': 'fundamental', 'value_weight': 0.4, 'quality_weight': 0.4, 'growth_weight': 0.2, 'momentum_weight': 0.0, 'low_vol_weight': 0.0, 'momentum_lookback': 252, 'top_n': 12, 'weighting': 'equal', 'market_filter': False}",28,"['AAPL', 'V', 'CVX', 'CAT', 'WBA', 'GS', 'IBM', 'AXP', 'XOM', 'JNJ', 'RTX', 'INTC']","{'AAPL': 0.812652557319224, 'V': 0.7114550264550265, 'CVX': 0.6701851851851852, 'CAT': 0.6285978835978836, 'WBA': 0.6209138587208762, 'GS': 0.571328320802005, 'IBM': 0.5609774436090226, 'AXP': 0.5589087533648938, 'XOM': 0.5473609950802933, 'JNJ': 0.5372639004919707, 'RTX': 0.5347619047619048, 'INTC': 0.5345836814257867}","{'AAPL': 1.0, 'V': 1.0, 'CVX': 1.0, 'CAT': 1.0, 'WBA': 1.0, 'GS': 1.0, 'IBM': 1.0, 'AXP': 1.0, 'XOM': 1.0, 'JNJ': 1.0, 'RTX': 1.0, 'INTC': 1.0}","{'AAPL': '2019-01-30', 'V': '2018-11-16', 'CVX': '2019-02-22', 'CAT': '2019-02-14', 'WBA': '2019-04-02', 'GS': '2019-02-26', 'IBM': '2019-04-30', 'AXP': '2019-04-23', 'XOM': '2019-02-27', 'JNJ': '2019-02-20', 'RTX': '2019-04-26', 'INTC': '2019-04-26'}",1.0,False,0.20928170496327647,0.00024826031761567425,1.186249498776004
2019-05-31,2019-06-03,"{'style': 'fundamental', 'value_weight': 0.4, 'quality_weight': 0.4, 'growth_weight': 0.2, 'momentum_weight': 0.0, 'low_vol_weight': 0.0, 'momentum_lookback': 252, 'top_n': 12, 'weighting': 'equal', 'market_filter': False}",28,"['AAPL', 'V', 'CVX', 'CAT', 'WBA', 'GS', 'XOM', 'IBM', 'AXP', 'RTX', 'JNJ', 'INTC']","{'AAPL': 0.812652557319224, 'V': 0.7114550264550265, 'CVX': 0.6482275132275132, 'CAT': 0.6434126984126984, 'WBA': 0.6209138587208762, 'GS': 0.5818546365914787, 'XOM': 0.5734261579875615, 'IBM': 0.5659157152139608, 'AXP': 0.5541468486029889, 'RTX': 0.5419047619047619, 'JNJ': 0.5351846282372599, 'INTC': 0.5345836814257867}","{'AAPL': 1.0, 'V': 1.0, 'CVX': 1.0, 'CAT': 1.0, 'WBA': 1.0, 'GS': 1.0, 'XOM': 1.0, 'IBM': 1.0, 'AXP': 1.0, 'RTX': 1.0, 'JNJ': 1.0, 'INTC': 1.0}","{'AAPL': '2019-05-01', 'V': '2018-11-16', 'CVX': '2019-05-02', 'CAT': '2019-05-06', 'WBA': '2019-04-02', 'GS': '2019-05-06', 'XOM': '2019-05-02', 'IBM': '2019-04-30', 'AXP': '2019-04-23', 'RTX': '2019-04-26', 'JNJ': '2019-05-01', 'INTC': '2019-04-26'}",1.0,False,0.04227382822859494,4.574631541627878e-05,1.082142718868668
2019-06-28,2019-07-01,"{'style': 'fundamental', 'value_weight': 0.4, 'quality_weight': 0.4, 'growth_weight': 0.2, 'momentum_weight': 0.0, 'low_vol_weight': 0.0, 'momentum_lookback': 252, 'top_n': 12, 'weighting': 'equal', 'market_filter': False}",28,"['AAPL', 'V', 'CVX', 'CAT', 'WBA', 'GS', 'IBM', 'XOM', 'AXP', 'RTX', 'JNJ', 'INTC']","{'AAPL': 0.812652557319224, 'V': 0.7114550264550265, 'CVX': 0.641084656084656, 'CAT': 0.6360052910052911, 'WBA': 0.6209138587208762, 'GS': 0.5818546365914787, 'IBM': 0.5659157152139608, 'XOM': 0.563902348463752, 'AXP': 0.5541468486029889, 'RTX': 0.5419047619047619, 'JNJ': 0.5351846282372599, 'INTC': 0.5345836814257867}","{'AAPL': 1.0, 'V': 1.0, 'CVX': 1.0, 'CAT': 1.0, 'WBA': 1.0, 'GS': 1.0, 'IBM': 1.0, 'XOM': 1.0, 'AXP': 1.0, 'RTX': 1.0, 'JNJ': 1.0, 'INTC': 1.0}","{'AAPL': '2019-05-01', 'V': '2018-11-16', 'CVX': '2019-05-02', 'CAT': '2019-05-06', 'WBA': '2019-06-27', 'GS': '2019-05-06', 'IBM': '2019-04-30', 'XOM': '2019-05-02', 'AXP': '2019-04-23', 'RTX': '2019-04-26', 'JNJ': '2019-05-01', 'INTC': '2019-04-26'}",1.0,False,0.026054438255267702,3.114014210663818e-05,1.1951952984571543
2019-07-31,2019-08-01,"{'style': 'fundamental', 'value_weight': 0.4, 'quality_weight': 0.4, 'growth_weight': 0.2, 'momentum_weight': 0.0, 'low_vol_weight': 0.0, 'momentum_lookback': 252, 'top_n': 12, 'weighting': 'equal', 'market_filter': False}",28,"['AAPL', 'V', 'CVX', 'CAT', 'NKE', 'WBA', 'GS', 'XOM', 'IBM', 'AXP', 'RTX', 'JNJ']","{'AAPL': 0.8062239858906526, 'V': 0.6969047619047619, 'CVX': 0.6449206349206349, 'CAT': 0.6360052910052911, 'NKE': 0.6227397196695443, 'WBA': 0.6173424301494477, 'GS': 0.571328320802005, 'XOM': 0.558075280794579, 'IBM': 0.5526441102756893, 'AXP': 0.5493849438410842, 'RTX': 0.5454761904761906, 'JNJ': 0.5358176923790959}","{'AAPL': 1.0, 'V': 1.0, 'CVX': 1.0, 'CAT': 1.0, 'NKE': 1.0, 'WBA': 1.0, 'GS': 1.0, 'XOM': 1.0, 'IBM': 1.0, 'AXP': 1.0, 'RTX': 1.0, 'JNJ': 1.0}","{'AAPL': '2019-07-31', 'V': '2018-11-16', 'CVX': '2019-05-02', 'CAT': '2019-05-06', 'NKE': '2019-07-23', 'WBA': '2019-06-27', 'GS': '2019-05-06', 'XOM': '2019-05-02', 'IBM': '2019-07-30', 'AXP': '2019-07-23', 'RTX': '2019-07-26', 'JNJ': '2019-07-29'}",1.0,False,0.20400715581157153,0.0002443297307807724,1.1976527480557801
2019-08-30,2019-09-03,"{'style': 'fundamental', 'value_weight': 0.4, 'quality_weight': 0.4, 'growth_weight': 0.2, 'momentum_weight': 0.0, 'low_vol_weight': 0.0, 'momentum_lookback': 252, 'top_n': 12, 'weighting': 'equal', 'market_filter': False}",28,"['AAPL', 'V', 'CVX', 'CAT', 'NKE', 'WBA', 'GS', 'XOM', 'IBM', 'AXP', 'RTX', 'MSFT']","{'AAPL': 0.802652557319224, 'V': 0.6859259259259259, 'CVX': 0.6675396825396825, 'CAT': 0.6484126984126984, 'NKE': 0.6144063863362109, 'WBA': 0.6137710015780191, 'GS': 0.5818546365914787, 'XOM': 0.5759834772115474, 'IBM': 0.5538345864661655, 'AXP': 0.5513038150932887, 'RTX': 0.5359259259259259, 'MSFT': 0.5291671772022649}","{'AAPL': 1.0, 'V': 1.0, 'CVX': 1.0, 'CAT': 1.0, 'NKE': 1.0, 'WBA': 1.0, 'GS': 1.0, 'XOM': 1.0, 'IBM': 1.0, 'AXP': 1.0, 'RTX': 1.0, 'MSFT': 1.0}","{'AAPL': '2019-07-31', 'V': '2018-11-16', 'CVX': '2019-08-07', 'CAT': '2019-08-01', 'NKE': '2019-07-23', 'WBA': '2019-06-27', 'GS': '2019-08-05', 'XOM': '2019-08-07', 'IBM': '2019-07-30', 'AXP': '2019-07-23', 'RTX': '2019-07-26', 'MSFT': '2019-08-01'}",1.0,False,0.19529727861749227,0.00022346764099519668,1.1442434967712922
2019-09-30,2019-10-01,"{'style': 'fundamental', 'value_weight': 0.4, 'quality_weight': 0.4, 'growth_weight': 0.2, 'momentum_weight': 0.0, 'low_vol_weight': 0.0, 'momentum_lookback': 252, 'top_n': 12, 'weighting': 'equal', 'market_filter': False}",28,"['AAPL', 'V', 'CVX', 'CAT', 'WBA', 'NKE', 'CSCO', 'GS', 'XOM', 'AXP', 'IBM', 'RTX']","{'AAPL': 0.793, 'V': 0.6897619047619048, 'CVX': 0.663968253968254, 'CAT': 0.641005291005291, 'WBA': 0.6101995730065906, 'NKE': 0.5850204214239303, 'CSCO': 0.5756884804604103, 'GS': 0.5699498746867168, 'XOM': 0.567650143878214, 'AXP': 0.549637148426622, 'IBM': 0.545501253132832, 'RTX': 0.535925925925926}","{'AAPL': 1.0, 'V': 1.0, 'CVX': 1.0, 'CAT': 1.0, 'WBA': 1.0, 'NKE': 1.0, 'CSCO': 1.0, 'GS': 1.0, 'XOM': 1.0, 'AXP': 1.0, 'IBM': 1.0, 'RTX': 1.0}","{'AAPL': '2019-07-31', 'V': '2018-11-16', 'CVX': '2019-08-07', 'CAT': '2019-08-01', 'WBA': '2019-06-27', 'NKE': '2019-07-23', 'CSCO': '2019-09-05', 'GS': '2019-08-05', 'XOM': '2019-08-07', 'AXP': '2019-07-23', 'IBM': '2019-07-30', 'RTX': '2019-07-26'}",1.0,False,0.19735644722742476,0.00023683647257765592,1.2000442646027982
2019-10-31,2019-11-01,"{'style': 'fundamental', 'value_weight': 0.4, 'quality_weight': 0.4, 'growth_weight': 0.2, 'momentum_weight': 0.0, 'low_vol_weight': 0.0, 'momentum_lookback': 252, 'top_n': 12, 'weighting': 'equal', 'market_filter': False}",28,"['V', 'CVX', 'AAPL', 'CAT', 'CSCO', 'XOM', 'NKE', 'AXP', 'GS', 'IBM', 'JNJ', 'MSFT']","{'V': 0.6896296296296297, 'CVX': 0.6679365079365079, 'AAPL': 0.6619929453262787, 'CAT': 0.6264550264550265, 'CSCO': 0.6102897985705004, 'XOM': 0.6071632785667873, 'NKE': 0.6015246449456977, 'AXP': 0.570411306042885, 'GS': 0.5699498746867168, 'IBM': 0.5645558340295183, 'JNJ': 0.5361423001949317, 'MSFT': 0.5323470713821591}","{'V': 1.0, 'CVX': 1.0, 'AAPL': 1.0, 'CAT': 1.0, 'CSCO': 1.0, 'XOM': 1.0, 'NKE': 1.0, 'AXP': 1.0, 'GS': 1.0, 'IBM': 1.0, 'JNJ': 1.0, 'MSFT': 1.0}","{'V': '2018-11-16', 'CVX': '2019-08-07', 'AAPL': '2019-10-31', 'CAT': '2019-10-31', 'CSCO': '2019-09-05', 'XOM': '2019-08-07', 'NKE': '2019-07-23', 'AXP': '2019-10-21', 'GS': '2019-08-05', 'IBM': '2019-10-30', 'JNJ': '2019-10-28', 'MSFT': '2019-10-23'}",1.0,False,0.38072632692692665,0.0004610319009402429,1.2109272943153453
2019-11-29,2019-12-02,"{'style': 'fundamental', 'value_weight': 0.4, 'quality_weight': 0.4, 'growth_weight': 0.2, 'momentum_weight': 0.0, 'low_vol_weight': 0.0, 'momentum_lookback': 252, 'top_n': 12, 'weighting': 'equal', 'market_filter': False}",29,"['CVX', 'AAPL', 'V', 'CSCO', 'CAT', 'XOM', 'NKE', 'IBM', 'AXP', 'GS', 'JNJ', 'MSFT']","{'CVX': 0.6922249589490969, 'AAPL': 0.6687416529830322, 'V': 0.6661576354679803, 'CSCO': 0.6373698614351972, 'CAT': 0.6291461412151068, 'XOM': 0.6184036240025351, 'NKE': 0.606081295192003, 'IBM': 0.5828964653011841, 'AXP': 0.573453634085213, 'GS': 0.5693751620430387, 'JNJ': 0.5342355313571285, 'MSFT': 0.5301396883012128}","{'CVX': 1.0, 'AAPL': 1.0, 'V': 1.0, 'CSCO': 1.0, 'CAT': 1.0, 'XOM': 1.0, 'NKE': 1.0, 'IBM': 1.0, 'AXP': 1.0, 'GS': 1.0, 'JNJ': 1.0, 'MSFT': 1.0}","{'CVX': '2019-11-07', 'AAPL': '2019-10-31', 'V': '2019-11-14', 'CSCO': '2019-11-19', 'CAT': '2019-10-31', 'XOM': '2019-11-06', 'NKE': '2019-07-23', 'IBM': '2019-10-30', 'AXP': '2019-10-21', 'GS': '2019-11-01', 'JNJ': '2019-10-28', 'MSFT': '2019-10-23'}",1.0,False,0.01941704231726588,2.421612230918458e-05,1.2471581363167397
2019-12-31,2020-01-02,"{'style': 'value_quality', 'value_weight': 0.35, 'quality_weight': 0.35, 'growth_weight': 0.1, 'momentum_weight': 0.15, 'low_vol_weight': 0.05, 'momentum_lookback': 252, 'top_n': 8, 'weighting': 'equal', 'market_filter': False}",29,"['AAPL', 'V', 'CVX', 'NKE', 'IBM', 'MSFT', 'WMT', 'RTX']","{'AAPL': 0.7229126984126983, 'V': 0.6906855500821018, 'CVX': 0.6264655172413793, 'NKE': 0.6066980670065969, 'IBM': 0.5998784137066805, 'MSFT': 0.5867693947512459, 'WMT': 0.5747456644484774, 'RTX': 0.563404146141215}","{'AAPL': 1.0, 'V': 1.0, 'CVX': 1.0, 'NKE': 1.0, 'IBM': 1.0, 'MSFT': 1.0, 'WMT': 1.0, 'RTX': 1.0}","{'AAPL': '2019-10-31', 'V': '2019-11-14', 'CVX': '2019-11-07', 'NKE': '2019-07-23', 'IBM': '2019-10-30', 'MSFT': '2019-10-23', 'WMT': '2019-12-04', 'RTX': '2019-10-25'}",1.0,False,0.9974339310016584,0.0013010801519717425,1.3044274026903735
2020-01-31,2020-02-03,"{'style': 'value_quality', 'value_weight': 0.35, 'quality_weight': 0.35, 'growth_weight': 0.1, 'momentum_weight': 0.15, 'low_vol_weight': 0.05, 'momentum_lookback': 252, 'top_n': 8, 'weighting': 'equal', 'market_filter': False}",29,"['AAPL', 'V', 'CVX', 'NKE', 'INTC', 'RTX', 'MSFT', 'GS']","{'AAPL': 0.7182807881773399, 'V': 0.6750862068965517, 'CVX': 0.6529064039408866, 'NKE': 0.618861449601014, 'INTC': 0.6069896904617866, 'RTX': 0.5885662972085386, 'MSFT': 0.579792383256993, 'GS': 0.5743375680580762}","{'AAPL': 1.0, 'V': 1.0, 'CVX': 1.0, 'NKE': 1.0, 'INTC': 1.0, 'RTX': 1.0, 'MSFT': 1.0, 'GS': 1.0}","{'AAPL': '2020-01-29', 'V': '2019-11-14', 'CVX': '2019-11-07', 'NKE': '2019-07-23', 'INTC': '2020-01-24', 'RTX': '2019-10-25', 'MSFT': '2020-01-29', 'GS': '2019-11-01'}",1.0,False,0.5382237039521675,0.0007070258429310069,1.313628213955142
2020-02-28,2020-03-02,"{'style': 'value_quality', 'value_weight': 0.35, 'quality_weight': 0.35, 'growth_weight': 0.1, 'momentum_weight': 0.15, 'low_vol_weight': 0.05, 'momentum_lookback': 252, 'top_n': 8, 'weighting': 'equal', 'market_filter': False}",30,"['AAPL', 'V', 'INTC', 'NKE', 'VZ', 'RTX', 'MSFT', 'WMT']","{'AAPL': 0.7234803387779793, 'V': 0.7101508620689655, 'INTC': 0.6665907945150231, 'NKE': 0.6320639241782616, 'VZ': 0.6237739463601533, 'RTX': 0.6086422413793102, 'MSFT': 0.5737409760032265, 'WMT': 0.5724654668279895}","{'AAPL': 1.0, 'V': 1.0, 'INTC': 1.0, 'NKE': 1.0, 'VZ': 1.0, 'RTX': 1.0, 'MSFT': 1.0, 'WMT': 1.0}","{'AAPL': '2020-01-29', 'V': '2019-11-14', 'INTC': '2020-01-24', 'NKE': '2019-07-23', 'VZ': '2020-02-21', 'RTX': '2020-02-06', 'MSFT': '2020-01-29', 'WMT': '2019-12-04'}",1.0,False,0.517261790107816,0.0006135189967893384,1.1860899229797333
2020-03-31,2020-04-01,"{'style': 'value_quality', 'value_weight': 0.35, 'quality_weight': 0.35, 'growth_weight': 0.1, 'momentum_weight': 0.15, 'low_vol_weight': 0.05, 'momentum_lookback': 252, 'top_n': 8, 'weighting': 'equal', 'market_filter': False}",30,"['AAPL', 'V', 'WMT', 'INTC', 'NKE', 'RTX', 'VZ', 'MSFT']","{'AAPL': 0.7344573502722322, 'V': 0.7211853448275862, 'WMT': 0.6790071082879613, 'INTC': 0.6156233615648316, 'NKE': 0.6113742690058479, 'RTX': 0.5983692528735632, 'VZ': 0.5936015325670498, 'MSFT': 0.5676006251260335}","{'AAPL': 1.0, 'V': 1.0, 'WMT': 1.0, 'INTC': 1.0, 'NKE': 1.0, 'RTX': 1.0, 'VZ': 1.0, 'MSFT': 1.0}","{'AAPL': '2020-01-29', 'V': '2019-11-14', 'WMT': '2020-03-20', 'INTC': '2020-01-24', 'NKE': '2019-07-23', 'RTX': '2020-02-06', 'VZ': '2020-02-21', 'MSFT': '2020-01-29'}",1.0,False,0.08192802521667712,8.674475107390346e-05,1.0587921635421753
2020-04-30,2020-05-01,"{'style': 'value_quality', 'value_weight': 0.35, 'quality_weight': 0.35, 'growth_weight': 0.1, 'momentum_weight': 0.15, 'low_vol_weight': 0.05, 'momentum_lookback': 252, 'top_n': 8, 'weighting': 'equal', 'market_filter': False}",30,"['AAPL', 'WMT', 'V', 'NKE', 'INTC', 'VZ', 'MSFT', 'CSCO']","{'AAPL': 0.7304343617664851, 'WMT': 0.7000415910465819, 'V': 0.6981968390804597, 'NKE': 0.6536448880822746, 'INTC': 0.6429030550514216, 'VZ': 0.6280268199233716, 'MSFT': 0.5789133897963299, 'CSCO': 0.5723226456946965}","{'AAPL': 1.0, 'WMT': 1.0, 'V': 1.0, 'NKE': 1.0, 'INTC': 1.0, 'VZ': 1.0, 'MSFT': 1.0, 'CSCO': 1.0}","{'AAPL': '2020-01-29', 'WMT': '2020-03-20', 'V': '2019-11-14', 'NKE': '2019-07-23', 'INTC': '2020-04-24', 'VZ': '2020-04-27', 'MSFT': '2020-04-29', 'CSCO': '2020-02-18'}",1.0,False,0.2688825399353843,0.00031838029749151693,1.184086916049021
2020-05-29,2020-06-01,"{'style': 'value_quality', 'value_weight': 0.35, 'quality_weight': 0.35, 'growth_weight': 0.1, 'momentum_weight': 0.15, 'low_vol_weight': 0.05, 'momentum_lookback': 252, 'top_n': 8, 'weighting': 'equal', 'market_filter': False}",30,"['AAPL', 'WMT', 'V', 'INTC', 'VZ', 'NKE', 'MSFT', 'CSCO']","{'AAPL': 0.7280780399274047, 'WMT': 0.6939304799354709, 'V': 0.6821623563218391, 'INTC': 0.6558149324460577, 'VZ': 0.648860153256705, 'NKE': 0.6258671103044968, 'MSFT': 0.5744397055858036, 'CSCO': 0.55705444646098}","{'AAPL': 1.0, 'WMT': 1.0, 'V': 1.0, 'INTC': 1.0, 'VZ': 1.0, 'NKE': 1.0, 'MSFT': 1.0, 'CSCO': 1.0}","{'AAPL': '2020-05-01', 'WMT': '2020-03-20', 'V': '2019-11-14', 'INTC': '2020-04-24', 'VZ': '2020-04-27', 'NKE': '2019-07-23', 'MSFT': '2020-04-29', 'CSCO': '2020-05-18'}",1.0,False,0.046492744872511454,5.933199941375698e-05,1.2761560879326928
2020-06-30,2020-07-01,"{'style': 'value_quality', 'value_weight': 0.35, 'quality_weight': 0.35, 'growth_weight': 0.1, 'momentum_weight': 0.15, 'low_vol_weight': 0.05, 'momentum_lookback': 252, 'top_n': 8, 'weighting': 'equal', 'market_filter': False}",30,"['AAPL', 'V', 'WMT', 'INTC', 'NKE', 'VZ', 'CSCO', 'MSFT']","{'AAPL': 0.7212480338777979, 'V': 0.6854956896551724, 'WMT': 0.6839304799354708, 'INTC': 0.6584586106069772, 'NKE': 0.6469197418834443, 'VZ': 0.6330268199233716, 'CSCO': 0.5803877797943133, 'MSFT': 0.5744397055858036}","{'AAPL': 1.0, 'V': 1.0, 'WMT': 1.0, 'INTC': 1.0, 'NKE': 1.0, 'VZ': 1.0, 'CSCO': 1.0, 'MSFT': 1.0}","{'AAPL': '2020-05-01', 'V': '2019-11-14', 'WMT': '2020-06-03', 'INTC': '2020-04-24', 'NKE': '2019-07-23', 'VZ': '2020-04-27', 'CSCO': '2020-05-18', 'MSFT': '2020-04-29'}",1.0,False,0.05548451808728622,7.207443177110916e-05,1.299000770948831
