date,strategy,benchmark,strategy_return,benchmark_return
2018-01-02,1.0007777392516388,0.9977127644435925,0.0007777392516388204,-0.0022872355564075297
2018-01-03,0.99657834006565,1.0014540141242971,-0.004196135686560187,0.0037498264170159334
2018-01-04,0.995019492895028,1.0080915824879166,-0.001564199328794702,0.006627931257955577
2018-01-05,1.0106611462937714,1.0166194755947324,0.015719946704997323,0.008459442827376318
2018-01-08,1.0214730300265342,1.016097031284886,0.010697832574658062,-0.000513903503118307
2018-01-09,1.0188295228593858,1.0210445211704786,-0.0025879363325723714,0.004869111643143187
2018-01-10,1.0134990020711945,1.0202397115865403,-0.0052320046372733575,-0.0007882218328890689
2018-01-11,1.027858758313759,1.0282451603835092,0.014168495689900862,0.007846635164318272
2018-01-12,1.0368984878417766,1.0374974759249314,0.008794719561321385,0.008998161039699193
2018-01-16,1.0301728275994477,1.0370950350525536,-0.0064863246703424915,-0.0003878957604392941
2018-01-17,1.0505274533701143,1.0502494467341617,0.01975845724653591,0.012683901896166638
2018-01-18,1.0481745929416304,1.0465483184673072,-0.0022396943753691945,-0.0035240468617845355
2018-01-19,1.061428632997786,1.0486575069662716,0.012644878196254483,0.0020153761290766514
2018-01-22,1.0653497352912846,1.0544536802121,0.003694174221044122,0.005527231920168685
2018-01-23,1.0664952468534705,1.0540106849609747,0.0010752446114539183,-0.00042011826544741115
2018-01-24,1.0646484957538642,1.0568284926757805,-0.001731607435715099,0.002673414752821124
2018-01-25,1.0714460791805687,1.0615778289598767,0.006384814756997592,0.004493951778373528
2018-01-26,1.0938335235168908,1.070271258979232,0.02089460661748266,0.00818915936467235
2018-01-29,1.0869724899193212,1.0632279303456857,-0.006272466010650346,-0.006580881785299808
2018-01-30,1.0767845483453211,1.048979921493398,-0.009372768555307442,-0.013400709712032666
2018-01-31,1.0845524199936534,1.052280340747465,0.007213951630592241,0.003146313086115571
2018-02-01,1.0811172286903892,1.0530044745388063,-0.0031673815298703945,0.0006881567233565367
2018-02-02,1.062309761366927,1.0260778102666255,-0.017396325601289897,-0.025571272414558477
2018-02-05,1.0092049021305531,0.9791468688277295,-0.04998999460198994,-0.04573818960835052
2018-02-06,1.0366611567769708,1.0020485470896043,0.02720582766537727,0.02338942092445606
2018-02-07,1.0474799912426342,1.0012438096664815,0.010436230194347917,-0.0008030922508296401
2018-02-08,1.0023964426329937,0.9606319909089744,-0.043040009342954266,-0.04056136813573419
2018-02-09,1.0196676987656421,0.9741558659699213,0.017229965508738232,0.014078101904716034
2018-02-12,1.0338502302150412,0.9908190251821889,0.01390897393981172,0.01710522904430367
2018-02-13,1.0389441798671903,0.9924292937974132,0.004927164015903651,0.0016251894385337362
2018-02-14,1.0536376490910393,1.0034175820960143,0.014142693619716207,0.011072112005637846
2018-02-15,1.0759533582962584,1.0162973497108714,0.021179680912570387,0.012835899873264056
2018-02-16,1.0814067179874616,1.0167210780240505,0.005068397853080109,0.00041693340369297616
2018-02-20,1.0544342615000488,1.0061891347275864,-0.02494200936499591,-0.010358734095424094
2018-02-21,1.0393081682574934,0.9996110268765785,-0.0143452216936093,-0.006537645482316612
2018-02-22,1.0449395265930428,1.0067537209541388,0.005418372055124854,0.0071454734746960735
2018-02-23,1.05757103782096,1.0205548378712224,0.012088270092625697,0.013708533308427917
2018-02-26,1.074194557338608,1.036735529865861,0.015718584306071204,0.015854799168254274
2018-02-27,1.0610730194116378,1.0247915437164856,-0.012215234044268275,-0.01152076475175945
2018-02-28,1.049051661988286,1.009618866164422,-0.011329434641564662,-0.014805623294898207
2018-03-01,1.0213805034413295,0.9925901402568948,-0.026377307762432634,-0.016866489403293272
2018-03-02,1.0136809584182709,0.9900478425386351,-0.00753837085896647,-0.0025612764172751046
2018-03-05,1.0328959615425484,1.004130747443281,0.018955671372440808,0.014224469060540645
2018-03-06,1.0332154053593026,1.004130747443281,0.0003092700800932935,0.0
2018-03-07,1.0268104669269575,1.0011849264403994,-0.00619903497288421,-0.0029337026182918446
2018-03-08,1.031815702953748,1.0053416059404114,0.004874547141859864,0.004151759969849511
2018-03-09,1.0567191937011269,1.0231768732914683,0.024135599677431063,0.017740504566478688
2018-03-12,1.041787110572999,1.0167210780240505,-0.014130606519816014,-0.006309559408482435
2018-03-13,1.0309986404132832,1.0096991811529388,-0.01035573395967826,-0.006906414180729348
2018-03-14,1.0218774589044226,1.0002571548255241,-0.008846938445238206,-0.009351326121343484
2018-03-15,1.0247357967070798,1.0047766589097777,0.002797143412598402,0.0045183421707610805
2018-03-16,1.0250330351475174,1.0070163863253874,0.00029006348894289324,0.00222907986142884
2018-03-19,1.0130158279506503,0.9941203103660515,-0.011723726733487871,-0.01280622255452446
2018-03-20,1.0196287328685325,0.9989306225399017,0.006527938394862209,0.004838762596127699
2018-03-21,1.0213490606756335,0.9969905068334747,0.0016872100124729617,-0.0019421926434631809
2018-03-22,0.980004892816247,0.9676411153156053,-0.040479958763595336,-0.029437984932359607
2018-03-23,0.9661239611130705,0.9505404450742496,-0.014164145306751252,-0.01767253372215183
2018-03-26,0.9978394102725707,0.977586030371655,0.03282751534591988,0.028452850625722448
2018-03-27,0.9778150539468231,0.9633151465406072,-0.02006771442338373,-0.014598084861771499
2018-03-28,0.9682946863268895,0.9632752416092061,-0.009736368428268527,-4.142458627842682e-05
2018-03-29,0.9873548338055522,0.9758878698822052,0.01968424256355794,0.01309348328306359
2018-04-02,0.9524193099279314,0.9546643635636716,-0.035382947124458886,-0.021747894377553312
2018-04-03,0.9725929391455346,0.9708344479183171,0.021181457586291197,0.016937978384658825
2018-04-04,0.9829630641391857,0.9801732842784555,0.010662348631444551,0.009619391215631934
2018-04-05,0.9963252106957159,0.9900778614382064,0.013593742271722054,0.010104924627732492
2018-04-06,0.9682794137965675,0.9667111067154255,-0.02814923942310421,-0.023600926384555132
